"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","dq","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","PostDQ"
"lobore01w",4,0,"CON","WNBA",25,13,297,59,9,43,52,5,6,15,14,33,88,25,9,2,28,7,0,2,1,38,9,3,5,8,5,0,4,2,4,10,4,0,0,4,1,0
"lovelst01w",1,0,"SEA","WNBA",23,1,324,99,19,38,57,16,13,2,35,42,103,36,31,25,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lovelst01w",2,0,"SEA","WNBA",22,2,211,76,14,18,32,9,8,5,18,23,71,27,17,12,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lovelst01w",5,0,"MIN","WNBA",34,0,388,121,25,41,66,20,18,9,45,47,122,49,24,20,17,3,0,2,0,17,6,1,2,3,1,0,1,1,0,4,2,4,2,1,0,0
"lovelst01w",6,0,"MIN","WNBA",34,2,594,209,35,72,107,31,24,11,37,57,173,70,54,43,63,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lovelst01w",7,0,"CHI","WNBA",34,6,623,253,48,88,136,22,19,20,53,69,229,95,56,44,63,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lovelst01w",8,0,"WAS","WNBA",9,0,105,24,6,7,13,2,4,0,7,13,21,9,8,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lovelst01w",9,1,"ATL","WNBA",15,7,258,91,20,34,54,15,17,10,18,34,89,36,13,9,24,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lovelst01w",9,2,"DET","WNBA",7,2,44,10,1,6,7,1,1,0,4,6,7,2,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"luckepa01w",2,0,"PHO","WNBA",1,0,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"luzhe01w",2,0,"WAS","WNBA",32,3,489,164,10,27,37,55,28,5,43,47,136,55,25,22,82,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"luzhe01w",3,0,"WAS","WNBA",32,0,474,187,9,23,32,48,18,5,43,40,148,65,19,15,106,42,0,4,0,46,18,0,3,3,8,2,0,3,2,12,7,0,0,8,4,0
"luzhe01w",4,0,"WAS","WNBA",20,0,165,59,2,8,10,21,6,2,11,16,53,19,10,9,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lyttlsa01w",6,0,"HOU","WNBA",33,0,460,140,35,90,125,17,20,3,23,45,101,59,40,22,0,0,0,5,0,34,10,2,10,12,0,2,0,0,5,5,3,6,4,0,0,0
"lyttlsa01w",7,0,"HOU","WNBA",29,2,380,106,40,74,114,8,25,4,18,61,87,40,42,26,0,0,0,2,0,31,11,0,10,10,0,1,0,2,4,5,4,4,3,0,0,0
"lyttlsa01w",8,0,"HOU","WNBA",31,25,506,183,66,98,164,30,37,20,40,62,156,77,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lyttlsa01w",9,0,"HOU","WNBA",27,9,489,222,49,119,168,24,40,27,30,64,158,92,51,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lyttlsa01w",10,0,"ATL","WNBA",34,31,931,443,72,182,254,51,68,22,64,105,363,184,101,75,1,0,2,2,2,51,17,3,7,10,4,4,0,4,8,17,7,7,3,1,0,0
"mabikmw01w",1,0,"LAS","WNBA",32,32,940,394,45,134,179,98,58,18,51,117,335,130,89,73,159,61,2,4,4,136,70,6,15,21,4,6,4,5,14,46,25,4,3,32,17,0
"mabikmw01w",2,0,"LAS","WNBA",28,24,828,313,22,108,130,87,39,11,44,74,256,99,79,68,123,47,0,7,7,231,63,6,40,46,17,7,6,10,21,66,21,14,11,40,10,0
"mabikmw01w",3,0,"LAS","WNBA",32,32,1050,539,32,135,167,92,38,9,62,90,444,188,118,99,175,64,1,6,6,212,88,11,30,41,25,8,1,10,19,82,31,26,18,25,8,0
"mabikmw01w",4,0,"LAS","WNBA",32,30,1042,441,34,107,141,82,30,18,74,105,388,158,112,97,106,28,3,9,9,344,129,10,40,50,21,14,2,20,29,121,53,13,11,34,12,0
"mabikmw01w",5,0,"LAS","WNBA",31,31,965,445,39,83,122,75,36,3,48,88,383,159,108,89,94,38,0,3,3,107,56,3,5,8,10,7,0,6,10,46,17,16,15,20,7,0
"mabikmw01w",6,0,"LAS","WNBA",17,14,367,99,8,19,27,29,15,0,14,43,122,39,20,10,49,11,0,1,1,11,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0
"mabikmw01w",7,0,"LAS","WNBA",32,32,679,272,17,47,64,48,19,6,37,77,244,92,63,56,96,32,0,5,4,140,77,7,13,20,10,7,0,8,21,67,26,17,12,30,13,1
"mabikmw01w",8,0,"LAS","WNBA",33,23,762,267,16,110,126,72,28,4,73,90,258,94,57,43,116,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mabikmw01w",9,0,"HOU","WNBA",20,11,327,92,10,27,37,17,10,0,12,39,99,30,21,15,62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"macchla01w",5,0,"LAS","WNBA",25,15,410,152,23,38,61,14,21,6,29,56,106,52,55,41,26,7,0,1,0,15,2,1,3,4,1,1,0,3,4,6,1,0,0,1,0,0
"macchla01w",6,0,"LAS","WNBA",13,1,148,63,6,12,18,7,8,1,13,23,53,21,17,12,28,9,0,2,0,9,7,0,0,0,0,0,0,0,1,4,2,2,2,1,1,0
"machacl01w",1,0,"LAS","WNBA",31,1,421,110,20,52,72,18,13,4,19,66,83,48,25,14,1,0,1,4,0,47,12,6,5,11,0,1,1,1,6,8,4,6,4,0,0,0
"machacl01w",2,0,"CHA","WNBA",30,8,580,163,34,87,121,17,16,16,41,95,126,63,57,37,0,0,2,8,0,132,38,7,12,19,2,3,3,6,11,32,17,6,4,0,0,0
"machacl01w",3,0,"ORL","WNBA",29,25,428,138,26,38,64,17,12,4,33,61,114,61,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mahonme01w",7,0,"CON","WNBA",31,1,351,76,15,51,66,24,7,1,25,38,85,26,19,17,29,7,0,4,0,13,0,0,2,2,0,0,0,2,2,4,0,0,0,3,0,0
"mahonme01w",8,0,"CON","WNBA",18,0,121,31,7,7,14,8,4,1,11,18,28,7,22,16,6,1,0,2,0,11,7,2,1,3,0,1,0,0,3,4,3,2,1,1,0,0
"mahonsh01w",1,0,"NYL","WNBA",15,3,158,27,10,20,30,4,2,1,5,14,38,11,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mahonsh01w",3,0,"PHO","WNBA",3,0,13,5,2,0,2,1,0,0,1,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maigaha01w",3,0,"SAC","WNBA",23,3,197,40,18,19,37,9,15,3,23,37,53,13,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maigaha01w",4,0,"SAC","WNBA",22,0,190,42,13,24,37,14,18,2,14,27,52,17,20,8,0,0,0,4,0,15,2,1,2,3,2,0,0,5,4,3,1,0,0,0,0,0
"maigaha01w",5,0,"SAC","WNBA",34,0,480,140,35,36,71,25,29,6,49,63,132,62,29,16,0,0,0,6,0,68,5,3,3,6,4,7,0,7,11,13,2,4,1,1,0,0
"maigaha01w",6,0,"SAC","WNBA",34,0,408,129,31,36,67,30,24,6,42,69,131,59,35,11,0,0,0,8,0,82,30,5,8,13,4,5,3,8,16,26,13,6,4,0,0,1
"maigaha01w",7,0,"SAC","WNBA",34,7,537,177,35,38,73,30,32,9,45,80,158,75,48,27,1,0,1,9,0,118,36,8,7,15,12,6,1,10,23,42,16,5,4,0,0,0
"maigaha01w",8,0,"HOU","WNBA",34,34,1008,310,39,98,137,77,57,3,70,113,269,122,78,65,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maigaha01w",9,0,"HOU","WNBA",26,22,590,202,30,55,85,39,33,8,57,64,177,87,39,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maigaha01w",10,0,"SAC","WNBA",34,5,676,303,34,55,89,37,31,8,52,76,255,124,77,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"malcona01w",2,0,"IND","WNBA",31,23,705,257,31,60,91,26,13,3,48,75,212,90,62,54,56,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"malcona01w",3,0,"IND","WNBA",29,28,599,156,22,39,61,21,13,3,34,42,158,58,37,28,41,12,0,3,3,69,17,1,5,6,0,0,0,2,9,13,7,3,2,4,1,1
"malloso01w",4,0,"PHO","WNBA",6,0,44,10,4,6,10,0,1,4,6,7,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maltsev01w",8,0,"CON","WNBA",26,7,482,147,16,50,66,39,20,2,26,39,140,53,12,9,77,32,0,3,0,33,0,0,4,4,1,1,3,3,3,6,0,0,0,6,0,0
"mannish01w",1,0,"MIA","WNBA",24,9,403,103,41,59,100,17,23,4,39,59,92,44,26,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mannkr01w",6,0,"MIN","WNBA",24,0,185,71,11,24,35,11,8,1,7,16,60,30,16,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mannkr01w",7,0,"MIN","WNBA",33,33,894,245,23,90,113,94,19,7,50,71,238,92,34,25,96,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mannkr01w",8,0,"MIN","WNBA",34,17,882,258,39,83,122,43,31,7,27,81,256,96,37,29,106,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mannkr01w",9,1,"ATL","WNBA",13,8,223,45,9,10,19,14,8,4,14,23,44,18,5,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mannkr01w",9,2,"IND","WNBA",5,0,31,2,1,3,4,1,1,1,1,0,4,1,0,0,1,0,0,3,0,30,10,1,0,1,1,1,0,4,4,9,4,0,0,6,2,0
"mannkr01w",10,0,"WAS","WNBA",16,0,95,25,2,12,14,6,3,0,3,9,28,10,1,1,18,4,0,1,0,8,3,1,0,1,0,0,0,1,1,2,1,0,0,2,1,0
"mapprh01w",1,0,"CHA","WNBA",30,30,856,357,60,145,205,64,30,24,59,112,300,138,88,73,22,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mapprh01w",2,0,"LAS","WNBA",30,0,395,126,34,45,79,14,16,6,25,60,123,51,32,24,3,0,0,5,0,27,6,1,6,7,3,0,0,2,5,9,3,0,0,0,0,0
"mapprh01w",4,0,"LAS","WNBA",24,4,255,62,26,42,68,6,7,6,12,45,60,30,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"marcimi01w",1,0,"POR","WNBA",32,0,537,177,11,48,59,73,37,6,67,79,154,58,75,43,54,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"marcimi01w",2,0,"SEA","WNBA",27,5,392,132,17,21,38,47,30,2,30,49,139,51,37,20,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"marcimi01w",3,0,"SEA","WNBA",23,1,280,72,8,20,28,38,11,2,25,33,68,24,29,22,8,2,0,2,0,29,8,0,2,2,1,3,0,4,3,5,1,6,6,1,0,0
"martima01w",1,0,"MIN","WNBA",30,13,456,132,25,42,67,21,17,13,29,81,118,54,32,19,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"martima01w",2,0,"MIN","WNBA",31,12,494,95,27,59,86,19,17,15,37,87,103,35,31,19,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"martinu01w",6,0,"MIN","WNBA",1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mascira01w",5,0,"LAS","WNBA",17,0,116,28,1,4,5,8,1,0,5,23,25,10,10,4,11,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"mascira01w",6,0,"LAS","WNBA",33,1,463,122,20,27,47,23,15,1,21,51,104,44,20,15,46,19,0,2,1,47,24,2,1,3,4,1,0,1,6,17,8,4,4,10,4,0
"mascira01w",9,0,"LAS","WNBA",29,1,412,126,15,25,40,16,8,1,16,35,135,47,20,16,68,16,0,5,3,82,34,1,1,2,2,2,3,1,8,27,12,5,3,15,7,0
"matteca01w",6,0,"CHA","WNBA",10,0,56,9,0,3,3,6,1,0,2,4,13,3,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maxwemo01w",1,0,"IND","WNBA",32,32,1029,332,40,120,160,63,49,16,64,92,285,110,58,50,156,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maxwemo01w",2,0,"IND","WNBA",15,3,238,47,12,26,38,14,5,3,22,19,53,16,12,8,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"maxwemo01w",3,0,"IND","WNBA",18,0,170,35,12,19,31,7,7,4,6,16,47,14,2,2,17,5,0,2,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0
"mazzake01w",5,0,"CHA","WNBA",34,0,339,79,9,24,33,9,7,2,20,22,92,31,6,4,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mazzake01w",6,0,"CHA","WNBA",27,2,226,64,14,17,31,7,9,0,7,9,72,21,10,8,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mazzake01w",7,0,"CHA","WNBA",34,0,725,302,23,76,99,64,47,6,48,37,277,105,33,28,167,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mazzake01w",8,0,"PHO","WNBA",34,3,488,182,11,45,56,38,26,2,20,28,165,64,15,15,114,39,0,9,0,131,58,7,11,18,6,4,0,1,9,45,19,2,2,42,18,0
"mazzake01w",9,0,"PHO","WNBA",34,2,641,197,15,51,66,38,24,2,18,44,205,68,6,5,169,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mazzake01w",10,0,"PHO","WNBA",31,2,433,106,7,33,40,17,10,3,10,42,99,36,3,3,88,31,0,4,0,14,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,0
"mccaibr01w",3,0,"CLE","WNBA",31,2,392,83,4,22,26,41,11,3,34,29,86,25,16,12,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccaiti01w",1,0,"ORL","WNBA",25,0,214,51,2,9,11,5,3,1,9,18,49,15,18,16,22,5,0,2,0,11,6,0,1,1,1,0,0,1,4,3,2,0,0,3,2,0
"mccaiti01w",2,0,"ORL","WNBA",32,9,442,97,7,31,38,36,10,8,34,52,109,35,9,6,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccaiti01w",3,0,"ORL","WNBA",16,0,51,7,1,2,3,2,3,0,3,9,10,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccanra01w",10,0,"MIN","WNBA",34,1,482,145,30,38,68,26,15,10,36,74,150,56,39,22,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarja01w",6,0,"CHA","WNBA",28,3,311,50,32,44,76,11,12,7,22,39,50,17,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarja01w",7,0,"CHA","WNBA",30,3,421,136,40,65,105,25,17,20,28,51,118,54,44,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarja01w",8,0,"NYL","WNBA",32,21,677,332,45,107,152,36,39,20,79,72,249,136,72,60,1,0,1,3,3,98,42,3,14,17,10,8,4,9,13,41,17,14,8,0,0,0
"mccarja01w",9,0,"NYL","WNBA",31,31,816,425,52,116,168,66,45,26,67,78,314,168,115,89,8,0,1,6,6,165,83,6,25,31,8,6,9,19,22,71,35,23,13,2,0,0
"mccarja01w",10,0,"NYL","WNBA",32,32,848,393,63,112,175,88,41,44,86,79,301,151,107,90,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarst01w",1,0,"IND","WNBA",32,12,635,230,14,46,60,57,31,6,47,49,166,66,86,71,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarst01w",2,0,"IND","WNBA",30,0,504,169,13,42,55,58,26,14,38,50,137,52,55,42,57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarst01w",4,0,"IND","WNBA",28,10,577,194,14,27,41,58,34,6,37,60,173,60,48,45,84,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccarst01w",5,0,"IND","WNBA",22,12,450,91,8,20,28,52,24,5,30,30,72,27,34,24,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcconsu01w",1,0,"CLE","WNBA",32,32,705,173,9,41,50,119,15,1,69,30,140,58,25,19,97,38,0,6,6,147,39,3,11,14,25,5,1,16,5,45,14,2,2,36,9,0
"mccouan01w",10,0,"ATL","WNBA",34,10,735,435,35,70,105,71,74,12,72,92,336,160,135,100,51,15,2,2,2,58,38,1,10,11,6,2,0,12,7,31,15,6,4,7,4,0
"mccrani01w",1,0,"WAS","WNBA",32,32,1046,497,22,34,56,85,45,5,89,79,385,167,147,113,151,50,0,2,2,70,15,2,4,6,13,1,0,10,6,16,7,0,0,7,1,0
"mccrani01w",2,0,"WAS","WNBA",32,32,828,351,22,34,56,47,26,0,73,68,290,119,128,91,95,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccrani01w",3,0,"IND","WNBA",32,32,1058,369,29,68,97,70,28,3,82,73,318,132,103,84,66,21,2,3,3,99,24,1,3,4,11,1,0,5,4,27,10,5,3,6,1,0
"mccrani01w",4,0,"IND","WNBA",34,32,734,131,18,33,51,49,37,2,44,67,138,52,24,20,32,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccrani01w",5,0,"PHO","WNBA",27,9,371,69,10,19,29,13,7,0,18,35,67,30,7,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccrani01w",6,0,"SAS","WNBA",23,5,302,38,7,13,20,16,11,0,18,26,62,15,11,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccrani01w",7,0,"CHI","WNBA",11,2,86,22,2,3,5,5,7,1,10,8,22,8,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mccrini01w",1,0,"LAS","WNBA",32,0,488,101,9,23,32,65,29,8,48,41,77,39,14,7,33,16,0,4,0,49,10,3,4,7,10,1,0,5,2,12,3,4,3,4,1,0
"mccrini01w",2,0,"LAS","WNBA",28,0,350,64,3,9,12,63,21,0,22,19,63,28,7,3,12,5,0,7,0,41,5,0,4,4,6,5,0,4,5,2,1,4,2,1,1,0
"mccrini01w",3,0,"LAS","WNBA",32,0,356,51,9,14,23,53,22,3,24,22,49,20,11,7,15,4,0,5,0,22,8,0,1,1,2,2,0,1,2,7,3,1,1,2,1,0
"mccrini01w",4,0,"LAS","WNBA",33,1,299,68,7,22,29,32,19,1,17,20,63,28,8,7,12,5,0,7,0,54,9,0,4,4,7,2,0,4,5,18,4,0,0,6,1,0
"mcculda01w",1,0,"IND","WNBA",29,2,456,175,45,37,82,19,16,22,37,63,153,63,63,46,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcculda01w",2,0,"IND","WNBA",8,2,90,28,4,13,17,5,0,2,7,12,18,5,18,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcculda01w",3,0,"SEA","WNBA",4,1,43,2,3,4,7,1,1,0,2,5,12,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcculda01w",4,0,"SEA","WNBA",7,0,26,2,0,1,1,0,0,0,4,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcgheca01w",1,0,"ORL","WNBA",32,0,408,87,27,37,64,23,21,5,31,58,83,30,39,27,3,0,0,3,0,37,5,4,1,5,1,4,0,3,3,7,1,3,3,0,0,0
"mcgheca01w",2,0,"ORL","WNBA",17,0,71,14,3,7,10,0,1,1,6,9,24,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcgheca01w",3,0,"ORL","WNBA",2,0,4,5,1,0,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mckivte01w",4,0,"CHA","WNBA",31,1,341,105,37,54,91,6,14,24,27,58,78,41,31,23,1,0,0,2,0,13,0,2,0,2,0,0,1,0,2,2,0,0,0,0,0,0
"mckivte01w",5,0,"CHA","WNBA",9,0,77,35,9,9,18,0,2,6,5,21,27,14,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mckivte01w",6,0,"CHA","WNBA",31,1,362,113,29,36,65,7,14,18,26,71,91,44,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mckivte01w",8,0,"PHO","WNBA",2,0,5,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcwilta01w",1,0,"ORL","WNBA",32,32,1098,438,90,154,244,54,59,31,83,86,330,173,122,87,17,5,0,3,3,107,43,6,17,23,5,2,3,5,8,38,18,9,7,2,0,0
"mcwilta01w",2,0,"ORL","WNBA",32,32,1059,403,114,129,243,69,52,50,80,74,331,157,117,87,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcwilta01w",3,0,"ORL","WNBA",13,12,383,110,21,42,63,13,19,14,22,40,82,41,31,27,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcwilta01w",4,0,"CON","WNBA",34,34,983,354,78,149,227,49,43,33,54,103,301,133,102,76,43,12,1,4,4,122,65,9,21,30,5,6,2,6,10,47,24,17,16,5,1,0
"mcwilta01w",5,0,"CON","WNBA",34,34,1133,413,83,161,244,63,48,45,73,96,352,168,128,77,12,0,1,8,8,252,83,19,40,59,15,12,6,13,22,87,35,18,12,2,1,0
"mcwilta01w",6,0,"CON","WNBA",34,34,1083,471,78,170,248,65,37,25,59,80,364,180,136,107,18,4,1,8,8,284,127,22,53,75,13,9,11,16,23,94,48,38,30,3,1,0
"mcwilta01w",7,0,"CON","WNBA",32,32,996,410,104,202,306,80,35,31,78,75,329,164,110,81,8,1,0,5,5,164,64,16,31,47,11,2,4,9,17,63,27,15,10,3,0,0
"mcwilta01w",8,0,"LAS","WNBA",29,27,851,321,69,101,170,49,34,30,50,75,255,125,88,68,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcwilta01w",9,2,"DET","WNBA",7,7,185,75,17,30,47,13,3,5,9,18,64,27,22,20,1,1,0,9,9,293,116,19,44,63,19,9,12,17,22,98,48,22,19,2,1,0
"mcwilta01w",9,1,"WAS","WNBA",26,26,862,347,59,132,191,41,44,25,75,62,280,147,63,46,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcwilta01w",10,0,"DET","WNBA",34,34,1032,332,65,160,225,98,33,16,66,86,283,139,68,51,15,3,0,5,5,134,38,6,16,22,9,5,2,13,18,28,18,2,1,1,1,0
"melvich01w",1,0,"CLE","WNBA",32,32,904,373,69,103,172,61,29,18,62,113,289,136,137,100,7,1,4,6,6,183,53,16,24,40,11,5,3,11,20,38,20,18,13,1,0,0
"melvich01w",2,0,"CLE","WNBA",27,20,754,266,66,88,154,50,24,16,45,81,215,102,86,60,2,2,0,3,2,81,24,6,6,12,6,2,2,6,5,16,8,11,8,0,0,0
"melvich01w",3,0,"CLE","WNBA",32,32,1055,399,84,110,194,57,28,18,74,104,330,153,131,90,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"melvich01w",4,0,"CLE","WNBA",34,34,1061,444,82,133,215,52,28,22,67,108,333,159,176,123,11,3,0,3,3,104,50,3,10,13,5,2,4,8,10,31,12,34,26,1,0,0
"melvich01w",5,0,"WAS","WNBA",34,16,825,293,63,68,131,37,15,18,52,89,256,104,111,85,0,0,0,3,3,104,41,7,18,25,6,1,4,2,10,31,13,21,15,0,0,0
"melvich01w",6,0,"WAS","WNBA",34,34,1051,397,82,117,199,25,31,14,61,113,305,150,138,93,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"melvich01w",7,0,"WAS","WNBA",34,34,999,405,84,140,224,45,34,26,62,109,294,153,151,99,2,0,1,2,2,58,11,10,5,15,0,0,0,5,11,15,5,4,1,0,0,1
"melvich01w",8,2,"CHI","WNBA",29,25,853,288,66,127,193,37,32,22,69,88,233,109,110,69,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"melvich01w",8,1,"WAS","WNBA",3,3,82,34,7,13,20,0,6,0,2,13,26,9,19,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"melvich01w",9,0,"CHI","WNBA",34,18,759,278,85,87,172,50,31,10,49,99,221,98,132,81,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"melvich01w",10,0,"WAS","WNBA",34,33,756,201,79,79,158,36,34,29,50,101,188,84,61,33,1,0,0,2,2,45,17,2,4,6,4,2,1,7,10,12,7,3,3,0,0,1
"mendigi01w",5,0,"SAC","WNBA",6,0,39,10,2,3,5,3,0,0,3,2,8,4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"miaomi01w",6,0,"SAC","WNBA",18,0,135,31,0,4,4,13,5,1,15,13,30,9,7,7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"millebr01w",10,0,"DET","WNBA",1,0,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
