bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,year,stint_x,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
grubigo01w,G,0,0,71.0,165,,,1972-08-20,5,0,HOU,5,0,24,2,0,1,1,0,0,0,3,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
hollake01w,G,0,0,68.0,129,Georgia,,1974-11-05,5,0,HOU,27,21,703,177,19,47,66,53,40,3,47,51,159,59,41,28,97,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
johnsla01w,F,0,0,73.0,150,Memphis,,1975-08-17,5,0,HOU,6,0,36,6,0,1,1,1,2,0,2,3,7,2,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
johnspo01w,C,0,0,75.0,165,Michigan,,1975-11-06,5,0,HOU,19,0,157,22,16,13,29,1,4,3,8,21,17,3,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
johnsti01w,C,0,0,76.0,240,Tennessee,,1975-12-27,5,0,HOU,33,11,660,142,30,92,122,27,9,17,31,72,118,59,32,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
lambesh01w,G,0,0,67.0,125,Baylor,Grayson County (JC),1980-07-21,5,0,HOU,34,25,788,197,19,49,68,88,26,4,82,46,177,75,51,40,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
raglafe01w,G,0,0,67.0,133,Oregon State,,1980-02-03,5,0,HOU,34,10,517,118,19,48,67,38,25,3,32,48,120,44,13,11,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
snowmi01w,C,0,0,77.0,158,Tennessee,,1980-03-20,5,0,HOU,31,31,893,276,62,177,239,31,28,35,71,89,229,104,113,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,5,0,HOU,31,31,1070,459,38,115,153,91,47,16,59,56,429,181,90,77,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
thompti01w,F,0,0,74.0,178,USC,,1975-02-10,5,0,HOU,26,26,943,520,44,113,157,48,22,23,70,68,448,180,147,116,108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chancva99w,0,13,21,0,0,HOU,WE,6,N,,,,Houston Comets,798,1933,458,615,123,358,311,724,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,539,655,258,471,129,2211,0,0,0,0,0,0,13,21,34,9,8,4,13,7,15,6850,137455
beviltu01w,G,0,0,67.0,145,,,1972-07-19,1,0,POR,32,32,796,153,19,76,95,89,41,6,66,93,112,40,72,56,60,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
burraal01w,C,0,0,75.0,218,Louisiana Tech,,1975-06-23,1,0,POR,21,4,314,159,20,54,74,6,3,7,36,36,109,64,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
crawlsy01w,F-C,0,0,77.0,187,North Carolina,,1972-09-27,1,0,POR,31,30,930,357,64,121,185,34,29,24,88,96,298,143,102,71,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
marcimi01w,G,0,0,70.0,154,Tennessee,,1973-10-29,1,0,POR,32,0,537,177,11,48,59,73,37,6,67,79,154,58,75,43,54,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
nygaava01w,F,0,0,73.0,166,Stanford,,1975-03-13,1,0,POR,32,28,843,253,50,71,121,30,17,5,38,98,209,91,54,41,90,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
pridely01w,F-G,0,0,74.0,180,Kansas,,1978-10-16,1,0,POR,32,1,462,114,22,39,61,40,16,9,33,59,118,41,42,29,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
thomast01w,F,0,0,70.0,154,Michigan,,1978-08-29,1,0,POR,32,31,863,163,48,78,126,101,54,15,68,93,163,58,74,44,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
vangomi01w,C,0,0,78.0,187,Duke,,1977-05-10,1,0,POR,28,1,199,69,16,26,42,5,3,4,30,37,50,25,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
walkede01w,F,0,0,75.0,168,Virginia,,1977-11-28,1,0,POR,30,1,311,92,29,18,47,19,17,7,35,69,88,35,47,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
widemja01w,G,0,0,66.0,135,Stanford,,1975-10-16,1,0,POR,5,0,35,0,2,2,4,2,2,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
willita01w,G,0,0,71.0,170,Auburn,,1974-07-23,1,0,POR,26,0,174,80,5,12,17,13,8,2,10,26,69,31,8,4,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
witheso01w,G,0,0,70.0,145,Florida,,1969-07-06,1,0,POR,32,32,1061,538,23,82,105,68,38,8,88,72,456,175,147,128,163,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,hargrli99w,0,10,22,0,0,POR,WE,7,N,,,,Portland Fire,761,1828,488,697,145,433,309,627,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,487,729,277,531,130,2303,0,0,0,0,0,0,10,22,32,6,10,4,12,4,17,6525,133076
beviltu01w,G,0,0,67.0,145,,,1972-07-19,10,0,IND,34,32,861,209,12,67,79,97,62,8,48,76,181,68,54,36,107,37,0,10,10,224,53,5,18,23,20,12,1,11,25,53,18,10,7,32,10,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
catchta01w,F,0,0,73.0,167,Tennessee,,1979-07-21,10,0,IND,34,34,1084,512,86,159,245,107,99,18,88,92,407,157,181,158,122,40,0,10,10,357,172,24,80,104,54,33,14,34,34,122,56,60,51,36,9,1,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
davenje01w,C,0,0,77.0,215,Ohio State,,1985-06-24,10,0,IND,27,0,181,72,15,25,40,6,7,14,21,38,55,29,20,14,0,0,0,9,0,55,37,1,10,11,3,2,8,3,9,25,14,11,9,0,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
dixonta01w,G,0,0,69.0,148,Kansas,,1975-12-14,10,0,IND,32,1,424,132,10,41,51,37,12,3,27,45,134,55,21,18,10,4,0,10,0,62,21,2,5,7,2,1,0,5,5,26,9,5,3,2,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
douglka01w,G-F,0,0,72.0,167,Purdue,,1979-05-07,10,0,IND,31,31,1003,547,24,96,120,85,56,7,75,45,459,188,122,105,189,66,0,10,10,361,155,14,21,35,40,14,6,19,14,141,51,43,35,58,18,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
griffyo01w,C-F,0,0,75.0,188,Florida Atlantic,,1970-03-01,10,0,IND,3,0,41,19,4,3,7,0,0,2,3,6,12,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
hoffmeb01w,F,0,0,74.0,215,USC,,1982-08-27,10,0,IND,34,34,1005,338,56,143,199,52,57,12,82,106,313,122,77,69,72,25,3,10,10,295,119,11,37,48,8,11,5,18,38,85,47,22,19,15,6,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
januabr01w,G,0,0,68.0,144,Arizona State,,1987-01-11,10,0,IND,33,4,683,227,23,40,63,77,36,3,57,78,192,64,87,74,87,25,1,10,0,228,106,7,17,24,30,4,0,13,23,78,30,40,34,29,12,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
mooreje01w,F-C,0,0,75.0,175,Connecticut,,1982-07-09,10,0,IND,31,9,613,148,40,56,96,14,19,6,32,85,121,57,46,34,1,0,0,10,0,120,22,9,8,17,3,5,2,3,24,24,8,8,6,0,0,1,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
murphsh01w,G,0,0,71.0,164,USC,,1985-04-15,10,0,IND,24,0,186,100,23,19,42,10,6,2,9,30,89,34,26,21,32,11,0,4,0,9,0,1,1,2,1,0,0,0,2,5,0,0,0,2,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
suttota01w,C,0,0,76.0,199,Rutgers,,1978-01-27,10,0,IND,27,25,680,266,44,114,158,23,15,40,49,76,204,95,102,76,0,0,2,10,10,311,143,15,41,56,5,9,14,30,30,106,56,45,31,0,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
whiteer01w,G,0,0,63.0,135,Louisiana State,,1986-08-26,10,0,IND,2,0,18,2,0,2,2,4,1,1,0,1,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
whittkh01w,F,0,0,73.0,185,North Carolina State,,1986-08-05,10,0,IND,3,0,25,12,2,3,5,2,0,0,0,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
wirthch01w,F,0,0,73.0,185,Vanderbilt,,1987-04-18,10,0,IND,21,0,120,22,3,12,15,13,3,1,3,12,29,8,1,1,14,5,0,5,0,27,6,0,3,3,2,0,0,2,4,7,3,0,0,2,0,0,6.0,4.0,dunnli99wc,0,22,12,6,4,IND,EA,1,Y,W,W,L,Indiana Fever,890,2212,613,746,213,637,342,780,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,498,700,271,638,116,2501,0,0,0,0,0,0,22,12,34,14,3,8,9,17,5,6925,134964
bibbyje01w,G,0,0,67.0,139,,,1979-08-23,1,0,NYL,17,0,69,19,3,2,5,11,3,0,12,9,18,3,13,11,6,2,0,3,0,8,4,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
ferrama01w,F,0,0,75.0,190,,,1972-02-11,1,0,NYL,23,4,154,50,4,13,17,4,0,2,11,34,53,23,2,1,10,3,0,3,0,12,6,0,3,3,1,1,0,0,4,3,2,0,0,2,2,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
firsool01w,C,0,0,78.0,215,Kansas State,,1976-04-23,1,0,NYL,9,0,19,12,0,4,4,1,0,1,2,8,10,4,5,4,1,0,0,3,0,6,6,1,0,1,0,0,0,0,1,4,3,0,0,0,0,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
francde01w,F,0,0,70.0,193,Iowa State,,1975-08-24,1,0,NYL,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
hammobe01w,G,0,0,66.0,136,Colorado State,,1977-03-11,1,0,NYL,32,16,835,351,19,45,64,58,29,1,62,55,252,119,69,61,141,52,0,7,7,206,66,5,5,10,15,9,0,17,10,49,21,19,17,23,7,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,1,0,NYL,31,31,1023,380,40,97,137,77,22,5,57,48,324,143,76,67,71,27,0,7,7,237,72,10,25,35,24,8,0,13,14,71,27,14,12,22,6,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
lacyve01w,C,0,0,76.0,234,Louisiana Tech,,1967-02-09,1,0,NYL,2,2,18,6,1,4,5,0,0,0,2,0,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
mahonsh01w,F,0,0,76.0,178,Western Kentucky,,1977-07-03,1,0,NYL,15,3,158,27,10,20,30,4,2,1,5,14,38,11,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
phillta01w,F-C,0,0,74.0,200,Central Florida,,1969-03-06,1,0,NYL,31,30,978,427,86,161,247,28,59,21,85,110,364,170,130,85,8,2,5,7,7,222,114,16,37,53,8,12,6,16,26,95,48,23,18,1,0,1,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
robincr01w,F-G,0,0,71.0,155,SE Oklahoma State,,1974-01-22,1,0,NYL,27,14,722,238,26,42,68,48,23,10,33,74,201,86,33,30,102,36,0,7,0,150,46,7,13,20,5,9,1,10,12,39,16,5,5,19,9,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
weathte01w,G,0,0,68.0,161,Louisiana Tech,,1965-12-08,1,0,NYL,32,32,1078,205,16,93,109,205,65,5,86,85,153,67,81,60,44,11,0,7,7,253,32,2,17,19,49,19,0,20,20,34,12,11,7,5,1,1,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
whitmta01w,F,0,0,74.0,190,Memphis,,1977-06-05,1,0,NYL,32,16,689,277,34,71,105,20,17,17,53,102,253,109,84,59,3,0,1,7,7,196,81,9,18,27,6,3,9,15,22,65,31,24,18,2,1,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
wickssu01w,F,0,0,75.0,191,Rutgers,,1966-11-26,1,0,NYL,32,12,680,156,49,100,149,21,26,39,50,78,143,55,62,45,5,1,1,7,0,131,23,11,16,27,3,7,9,5,21,26,9,4,4,1,1,0,4.0,3.0,adubari99w,0,20,12,4,3,NYL,EA,1,Y,W,W,L,New York Liberty,792,1815,429,567,135,396,288,652,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,462,645,223,479,94,2035,0,0,0,0,0,0,20,12,32,12,4,8,8,14,7,6425,231962
bibrzag01w,G-F,0,0,74.0,168,,,1982-10-21,5,0,SAS,24,9,465,159,5,23,28,40,21,7,32,38,151,55,26,23,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,brownde01w,2,6,20,0,0,SAS,WE,7,N,,,,San Antonio Silver Stars,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,0,0,0,0,0,0,9,25,34,6,11,3,14,6,16,6875,142717
bibrzag01w,G-F,0,0,74.0,168,,,1982-10-21,5,0,SAS,24,9,465,159,5,23,28,40,21,7,32,38,151,55,26,23,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dailesh99w,1,3,5,0,0,SAS,WE,7,N,,,,San Antonio Silver Stars,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,0,0,0,0,0,0,9,25,34,6,11,3,14,6,16,6875,142717
dillata01w,G,0,0,69.0,154,Texas,,1981-05-06,5,0,SAS,23,0,205,37,2,12,14,19,4,1,14,18,54,16,1,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,brownde01w,2,6,20,0,0,SAS,WE,7,N,,,,San Antonio Silver Stars,812,1940,488,628,79,247,302,701,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,575,624,280,492,129,2364,0,0,0,0,0,0,9,25,34,6,11,3,14,6,16,6875,142717
