playerID,year,stint,tmID,minutes,points,oRebounds,rebounds,assists,dq,PostMinutes,PostBlocks,PostTurnovers,PostPF,PostDQ,playoff,confID,playoff_exit,pos,career_year,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,defensive_prowess,defensive_discipline,prizeCount
mannkr01w,9,2,IND,31,2,1,4,1,0,30,0,4,4,0,1,EA,2,2,5,0.3749812509374531,0.3423719528896193,0.4,0.8,0.2,0.2,0.2,0.9948416141058407,200.0,0.0,0
mannkr01w,10,0,WAS,95,25,2,14,6,0,8,0,1,1,0,1,EA,2,2,6,0.4286,0.4395,1.56,0.88,0.38,0.19,0.0,0.9322748887866237,100.0,33.33,0
mapprh01w,1,0,CHA,856,357,60,205,64,3,0,0,0,0,0,0,EA,0,3,1,0.4733,0.7251960919223889,11.9,6.83,2.13,1.0,0.8,0.42223053092618307,91.53,48.21,0
mapprh01w,2,0,LAS,395,126,34,79,14,0,27,0,2,5,0,1,WE,0,3,2,0.4146,0.4044350580781415,4.2,2.63,0.47,0.53,0.2,0.7568745485191428,88.0,36.67,0
mapprh01w,4,0,LAS,255,62,26,68,6,0,0,0,0,0,0,1,WE,0,3,3,0.7073136228603764,0.6059398768562115,2.58,2.83,0.25,0.29,0.25,0.8999381060449763,108.33,28.89,0
marcimi01w,1,0,POR,537,177,11,59,73,2,0,0,0,0,0,0,WE,0,1,1,0.4351,0.6513003990642631,5.53,1.84,2.28,1.16,0.19,0.500587544065805,64.18,54.43,0
marcimi01w,2,0,SEA,392,132,17,38,47,0,0,0,0,0,0,0,WE,0,1,2,0.4029,0.37398803238296374,4.89,1.41,1.74,1.11,0.07,0.6875030098723813,106.67,65.31,0
marcimi01w,3,0,SEA,280,72,8,28,38,0,29,0,4,3,0,1,WE,2,1,3,0.5513724313784311,0.6134580982523737,3.13,1.22,1.65,0.48,0.09,0.8067244829886591,52.0,39.39,0
martima01w,1,0,MIN,456,132,25,67,21,1,0,0,0,0,0,0,WE,0,2,1,0.4788,0.6876290078436769,4.4,2.23,0.7,0.57,0.43,0.7311451767973507,103.45,37.04,0
martima01w,2,0,MIN,494,95,27,86,19,2,0,0,0,0,0,0,WE,0,2,2,0.3689,0.35832453361492433,3.06,2.77,0.61,0.55,0.48,0.7266313508307247,86.49,36.78,0
martinu01w,6,0,MIN,2,0,0,0,0,0,0,0,0,0,0,0,WE,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925903971547125,0.0,0.0,0
mascira01w,5,0,LAS,116,28,1,5,8,0,2,0,0,1,0,1,WE,2,2,1,0.32,0.3174666666666667,1.65,0.29,0.47,0.06,0.0,0.927356520853491,20.0,4.35,0
mascira01w,6,0,LAS,463,122,20,47,23,0,47,0,1,6,0,1,WE,2,2,2,0.6858666666666666,0.6765073805354016,3.7,1.42,0.7,0.45,0.03,0.7982118158466707,76.19,31.37,0
mascira01w,9,0,LAS,412,126,15,40,16,0,82,3,1,8,0,1,WE,3,2,3,0.6110694465276736,0.5999726102437689,4.34,1.38,0.55,0.28,0.03,0.7621984102792563,56.25,25.71,0
matteca01w,6,0,CHA,56,9,0,3,6,0,0,0,0,0,0,0,EA,0,1,1,0.3589333333333334,0.4055541656242182,0.9,0.3,0.6,0.1,0.0,0.9701146018573404,50.0,25.0,0
maxwemo01w,1,0,IND,1029,332,40,160,63,0,0,0,0,0,0,0,EA,0,2,1,0.4947,0.7356543277831292,10.38,5.0,1.97,1.53,0.5,0.38409357974575364,101.56,70.65,0
maxwemo01w,2,0,IND,238,47,12,38,14,0,0,0,0,0,0,0,EA,0,2,2,0.3679,0.35480464625131997,3.13,2.53,0.93,0.33,0.2,0.8558150734408861,36.36,42.11,0
maxwemo01w,3,0,IND,170,35,12,31,7,0,8,0,0,0,0,1,EA,2,2,3,0.5266236688165592,0.5029585798816567,1.94,1.72,0.39,0.39,0.22,0.9003602401601066,183.33,68.75,0
mazzake01w,5,0,CHA,339,79,9,33,9,0,0,0,0,0,0,0,EA,0,1,1,0.2717333333333333,0.27826666666666666,2.32,0.97,0.26,0.21,0.06,0.7856597239904263,45.0,40.91,0
mazzake01w,6,0,CHA,226,64,14,31,7,0,0,0,0,0,0,0,EA,0,1,2,0.5185333333333333,0.5238929196897674,2.37,1.15,0.26,0.33,0.0,0.8570193637621024,128.57,100.0,0
mazzake01w,7,0,CHA,725,302,23,99,64,0,0,0,0,0,0,0,EA,0,1,3,0.6691922608578,0.4558254135867652,8.88,2.91,1.88,1.38,0.18,0.5272991071428571,110.42,143.24,0
mazzake01w,8,0,PHO,488,182,11,56,38,0,131,0,1,9,0,1,WE,0,1,4,0.40488,0.42424,5.35,1.65,1.12,0.76,0.06,0.7315856356191462,140.0,100.0,0
mazzake01w,9,0,PHO,641,197,15,66,38,0,0,0,0,0,0,0,WE,0,1,5,0.7024148792560372,0.6496850178033415,5.79,1.94,1.12,0.71,0.06,0.656779760369528,144.44,59.09,0
mazzake01w,10,0,PHO,433,106,7,40,17,0,14,0,1,0,0,1,WE,0,1,6,0.5202,0.5283,3.42,1.29,0.55,0.32,0.1,0.806156363450427,130.0,30.95,0
mccaibr01w,3,0,CLE,392,83,4,26,41,0,0,0,0,0,0,0,EA,0,1,1,0.6191690415479226,0.6137333149855512,2.68,0.84,1.32,0.35,0.1,0.7419346230820546,41.18,48.28,0
mccaiti01w,1,0,ORL,214,51,2,11,5,0,11,0,1,4,0,1,EA,2,5,1,0.35710000000000003,0.6164854823173248,2.04,0.44,0.2,0.12,0.04,0.8793932272193141,44.44,22.22,0
mccaiti01w,2,0,ORL,442,97,7,38,36,0,0,0,0,0,0,0,EA,0,5,2,0.4174,0.3778599084829285,3.03,1.19,1.12,0.31,0.25,0.7372983385504456,52.94,34.62,0
mccaiti01w,3,0,ORL,51,7,1,3,2,0,0,0,0,0,0,0,EA,0,5,3,0.2999850007499625,0.40952249896793724,0.44,0.19,0.12,0.19,0.0,0.9624816544362909,100.0,33.33,0
mccanra01w,10,0,MIN,482,145,30,68,26,1,0,0,0,0,0,0,WE,0,2,1,0.41,0.4337,4.26,2.0,0.76,0.44,0.29,0.6222580150329805,69.44,33.78,0
mccarja01w,6,0,CHA,311,50,32,76,11,0,0,0,0,0,0,0,EA,0,3,1,0.4533333333333333,0.5126344758568926,1.79,2.71,0.39,0.43,0.25,0.8507459000197589,86.36,48.72,0
mccarja01w,7,0,CHA,421,136,40,105,25,1,0,0,0,0,0,0,EA,0,3,2,0.6191313759978352,0.4355860612460401,4.53,3.5,0.83,0.57,0.67,0.7770089285714287,132.14,72.55,0
mccarja01w,8,0,NYL,677,332,45,152,36,1,98,4,9,13,0,1,EA,2,3,3,0.43695999999999996,0.47312,10.38,4.75,1.12,1.22,0.62,0.5577963947851462,74.68,81.94,1
mccarja01w,9,0,NYL,816,425,52,168,66,1,165,9,19,22,0,1,EA,3,3,4,0.8024598770061496,0.7981374965762805,13.71,5.42,2.13,1.45,0.84,0.4948298905015358,105.97,91.03,0
mccarja01w,10,0,NYL,848,393,63,175,88,1,0,0,0,0,0,0,EA,0,3,5,0.5033,0.5645,12.28,5.47,2.75,1.28,1.38,0.39065296313340486,98.84,107.59,0
mccarst01w,1,0,IND,635,230,14,60,57,0,0,0,0,0,0,0,EA,0,5,1,0.4789,0.776386404293381,7.19,1.88,1.78,0.97,0.19,0.5914165153295587,78.72,75.51,0
mccarst01w,2,0,IND,504,169,13,55,58,0,0,0,0,0,0,0,EA,0,5,2,0.4635,0.461281239000352,5.63,1.83,1.93,0.87,0.47,0.6887310378039971,105.26,80.0,0
mccarst01w,4,0,IND,577,194,14,41,58,0,0,0,0,0,0,0,EA,0,5,3,0.6091384920073561,0.6032838343595316,6.93,1.46,2.07,1.21,0.21,0.6334846296678358,108.11,66.67,0
mccarst01w,5,0,IND,450,91,8,28,52,0,0,0,0,0,0,0,EA,0,5,4,0.31020000000000003,0.3488,4.14,1.27,2.36,1.09,0.23,0.7939858430513826,96.67,96.67,0
mcconsu01w,1,0,CLE,705,173,9,50,119,0,147,1,16,5,0,1,EA,3,1,1,0.55,0.7882207238200083,5.41,1.56,3.72,0.47,0.03,0.6025798525798526,23.19,53.33,1
mccouan01w,10,0,ATL,735,435,35,105,71,2,58,0,12,7,0,1,EA,2,2,1,0.4985,0.5501,12.79,3.09,2.09,2.18,0.35,0.30715344889297946,119.44,93.48,1
mccrani01w,1,0,WAS,1046,497,22,56,85,0,70,0,10,6,0,1,EA,2,1,1,0.4987,0.7604238337690931,15.53,1.75,2.66,1.41,0.16,0.13874051917530175,56.18,63.29,0
mccrani01w,2,0,WAS,828,351,22,56,47,1,0,0,0,0,0,0,EA,0,1,2,0.4483,0.445969728968673,10.97,1.75,1.47,0.81,0.0,0.3498675656152179,35.62,38.24,0
mccrani01w,3,0,IND,1058,369,29,97,70,2,99,0,5,4,0,1,EA,2,1,3,0.672116394180291,0.6987752855373607,11.53,3.03,2.19,0.88,0.09,0.2734356237491662,37.8,42.47,0
mccrani01w,4,0,IND,734,131,18,51,49,1,0,0,0,0,0,0,EA,0,1,4,0.5689630782288867,0.5322950621755403,3.85,1.5,1.44,1.09,0.06,0.6723230864452239,88.64,58.21,0
mccrani01w,5,0,PHO,371,69,10,29,13,0,0,0,0,0,0,0,WE,0,1,5,0.32339999999999997,0.3282,2.56,1.07,0.48,0.26,0.0,0.8507154860722106,38.89,20.0,0
mccrani01w,6,0,SAS,302,38,7,20,16,0,0,0,0,0,0,0,WE,0,1,6,0.3333333333333333,0.3556417312984739,1.65,0.87,0.7,0.48,0.0,0.8337779095040505,61.11,42.31,0
mccrani01w,7,0,CHI,86,22,2,5,5,0,0,0,0,0,0,0,EA,0,1,7,0.5227979975646057,0.38595564941921856,2.0,0.45,0.45,0.64,0.09,0.9456026785714285,80.0,100.0,0
mccrini01w,1,0,LAS,488,101,9,32,65,0,49,0,5,2,0,1,WE,3,1,1,0.6103999999999999,0.8356956102931058,3.16,1.0,2.03,0.91,0.25,0.7632464480290566,77.08,90.24,0
mccrini01w,2,0,LAS,350,64,3,12,63,0,41,0,4,5,0,1,WE,0,1,2,0.4841,0.42617036254839846,2.29,0.43,2.25,0.75,0.0,0.8572598121839633,95.45,110.53,0
mccrini01w,3,0,LAS,356,51,9,23,53,0,22,0,1,2,0,1,WE,0,1,3,0.6734663266836658,0.6517132241640291,1.59,0.72,1.66,0.69,0.09,0.8525683789192795,104.17,113.64,0
mccrini01w,4,0,LAS,299,68,7,29,32,0,54,0,4,5,0,1,WE,0,1,4,0.6848210496534163,0.6170469636605095,2.06,0.88,0.97,0.58,0.03,0.8723952960594181,117.65,100.0,0
mcculda01w,1,0,IND,456,175,45,82,19,1,0,0,0,0,0,0,EA,0,4,1,0.4216,0.6662997110224301,6.03,2.83,0.66,0.55,0.76,0.6363369298151906,102.7,60.32,0
mcculda01w,2,0,IND,90,28,4,17,5,0,0,0,0,0,0,0,EA,0,4,2,0.3056,0.47527279127067934,3.5,2.12,0.62,0.0,0.25,0.9554298097760655,28.57,16.67,0
mcculda01w,3,0,SEA,43,2,3,7,1,0,0,0,0,0,0,1,WE,2,4,3,0.0,0.10678409247282235,0.5,1.75,0.25,0.25,0.0,0.961974649766511,50.0,20.0,0
mcculda01w,4,0,SEA,26,2,0,1,0,0,0,0,0,0,0,0,WE,0,4,4,0.23581836186164948,0.20125558372570326,0.29,0.14,0.0,0.0,0.0,0.9753197854342893,0.0,0.0,0
mcgheca01w,1,0,ORL,408,87,27,64,23,0,37,0,3,3,0,1,EA,2,4,1,0.3614,0.5976331360946745,2.72,2.0,0.72,0.66,0.16,0.752323469714774,83.87,44.83,0
mcgheca01w,2,0,ORL,71,14,3,10,0,0,0,0,0,0,0,0,EA,0,4,2,0.25,0.23908834917282648,0.82,0.59,0.0,0.06,0.06,0.9314471466409825,33.33,22.22,0
mcgheca01w,3,0,ORL,4,5,1,1,0,0,0,0,0,0,0,0,EA,0,4,3,0.7499625018749062,0.7748727122609055,2.5,0.5,0.0,0.0,0.0,0.9946631087391594,0.0,0.0,0
mckivte01w,4,0,CHA,341,105,37,91,6,0,13,1,0,2,0,1,EA,2,4,1,0.7435280803508276,0.6916576119763371,3.39,2.94,0.19,0.45,0.77,0.8317000206313183,140.74,65.52,0
mckivte01w,5,0,CHA,77,35,9,18,0,0,0,0,0,0,0,0,EA,0,4,2,0.3456666666666667,0.3518,3.89,2.0,0.0,0.22,0.67,0.9408769160258694,160.0,38.1,0
mckivte01w,6,0,CHA,362,113,29,65,7,0,0,0,0,0,0,0,EA,0,4,3,0.6446666666666667,0.6614961220915687,3.65,2.1,0.23,0.45,0.58,0.8049051570835803,123.08,45.07,0
mckivte01w,8,0,PHO,5,0,0,1,0,0,0,0,0,0,0,1,WE,0,4,4,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.992940179790088,0.0,100.0,0
mcwilta01w,1,0,ORL,1098,438,90,244,54,0,107,3,5,8,0,1,EA,2,4,1,0.5318,0.7854685564882344,13.69,7.62,1.69,1.84,0.97,0.32648755474842434,108.43,104.65,0
mcwilta01w,2,0,ORL,1059,403,114,243,69,1,0,0,0,0,0,0,EA,0,4,2,0.47729999999999995,0.4635691657866948,12.59,7.59,2.16,1.62,1.56,0.36797495786178663,127.5,137.84,0
mcwilta01w,3,0,ORL,383,110,21,63,13,1,0,0,0,0,0,0,EA,0,4,3,0.7591120443977801,0.7913857162515481,8.46,4.85,1.0,1.46,1.08,0.8581721147431621,150.0,82.5,0
mcwilta01w,4,0,CON,983,354,78,227,49,1,122,2,6,10,0,1,EA,3,4,4,0.6532748620738436,0.6177713388868767,10.41,6.68,1.44,1.26,0.97,0.41138848772436554,140.74,73.79,0
mcwilta01w,5,0,CON,1133,413,83,244,63,1,252,6,13,22,0,1,EA,0,4,5,0.3182,0.33713333333333334,12.15,7.18,1.85,1.41,1.32,0.2639150583082955,127.4,96.88,0
mcwilta01w,6,0,CON,1083,471,78,248,65,1,284,11,16,23,0,1,EA,0,4,6,0.6666666666666666,0.6950212659494621,13.85,7.29,1.91,1.09,0.74,0.3847065797273266,105.08,77.5,1
mcwilta01w,7,0,CON,996,410,104,306,80,0,164,4,9,17,0,1,EA,3,4,7,0.6764984440535787,0.47800070397747274,12.81,9.56,2.5,1.09,0.97,0.4485044642857143,84.62,88.0,0
mcwilta01w,8,0,LAS,851,321,69,170,49,1,0,0,0,0,0,0,WE,0,4,8,0.39688,0.43712,11.07,5.86,1.69,1.17,1.03,0.573633924789382,128.0,85.33,0
mcwilta01w,9,2,DET,185,75,17,47,13,0,293,12,17,22,0,1,EA,0,4,9,0.6445177741112944,0.6970692960832648,10.71,6.71,1.86,0.43,0.71,0.9353325986541302,88.89,44.44,0
mcwilta01w,9,1,WAS,862,347,59,191,41,0,0,0,0,0,0,0,EA,0,4,10,0.8062096895155242,0.7721172281566695,13.35,7.35,1.58,1.69,0.96,0.5308916973434313,92.0,111.29,0
mcwilta01w,10,0,DET,1032,332,65,225,98,0,134,2,13,18,0,1,EA,3,4,11,0.4965,0.5305,9.76,6.62,2.88,0.97,0.47,0.4508360177941402,74.24,56.98,0
melvich01w,1,0,CLE,904,373,69,172,61,4,183,3,11,20,0,1,EA,3,4,1,0.47229999999999994,0.734828677583597,11.66,5.38,1.91,0.91,0.56,0.3735177865612648,75.81,41.59,0
melvich01w,2,0,CLE,754,266,66,154,50,0,81,2,6,5,0,1,EA,2,4,2,0.47909999999999997,0.46286518831397394,9.85,5.7,1.85,0.89,0.59,0.5927763062846135,88.89,49.38,0
melvich01w,3,0,CLE,1055,399,84,194,57,2,0,0,0,0,0,0,EA,0,4,3,0.7022648867556622,0.7082702628319801,12.47,6.06,1.78,0.88,0.56,0.27084723148765844,62.16,44.23,0
melvich01w,4,0,CLE,1061,444,82,215,52,0,104,4,8,10,0,1,EA,2,4,4,0.6818503324374028,0.6530242665700834,13.06,6.32,1.53,0.82,0.65,0.29693624922632555,74.63,46.3,0
melvich01w,5,0,WAS,825,293,63,131,37,0,104,4,2,10,0,1,EA,2,4,5,0.2708,0.3204,8.62,3.85,1.09,0.44,0.53,0.43863624789937367,63.46,37.08,0
melvich01w,6,0,WAS,1051,397,82,199,25,1,0,0,0,0,0,0,EA,0,4,6,0.6645333333333334,0.6790092569427071,11.68,5.85,0.74,0.91,0.41,0.39880952380952384,73.77,39.82,0
melvich01w,7,0,WAS,999,405,84,224,45,1,58,0,5,11,1,1,EA,2,4,7,0.7040995805709647,0.49436818021823303,11.91,6.59,1.32,1.0,0.76,0.4745089285714285,96.77,55.05,0
melvich01w,8,2,CHI,853,288,66,193,37,0,0,0,0,0,0,0,EA,0,4,8,0.376,0.40936,9.93,6.66,1.28,1.1,0.76,0.49105756106744486,78.26,61.36,0
melvich01w,8,1,WAS,82,34,7,20,0,0,0,0,0,0,0,0,EA,0,4,9,0.27696,0.39583999999999997,11.33,6.67,0.0,2.0,0.0,0.990586906386784,300.0,46.15,0
melvich01w,9,0,CHI,759,278,85,172,50,1,0,0,0,0,0,0,EA,0,4,10,0.6685165741712914,0.6821418789372775,8.18,5.06,1.47,0.91,0.29,0.5144317568993412,83.67,41.41,0
melvich01w,10,0,WAS,756,201,79,158,36,0,45,1,7,10,1,1,EA,2,4,11,0.4468,0.4678,5.91,4.65,1.06,1.0,0.85,0.5473999079613437,126.0,62.38,0
mendigi01w,5,0,SAC,39,10,2,5,3,0,0,0,0,0,0,1,WE,3,1,1,0.4166666666666667,0.4166666666666667,1.67,0.83,0.5,0.0,0.0,0.9770840759790193,0.0,0.0,0
miaomi01w,6,0,SAC,135,31,0,4,13,0,0,0,0,0,0,1,WE,0,1,1,0.5333333333333333,0.5861896422316738,1.72,0.22,0.72,0.28,0.06,0.9135546334716459,40.0,46.15,0
milleco01w,2,0,WAS,137,34,5,9,8,0,0,0,0,0,0,0,EA,0,1,1,0.35,0.3335973248856036,1.7,0.45,0.4,0.3,0.0,0.8888755116783049,46.15,60.0,0
milleco01w,3,0,WAS,904,298,44,116,82,0,163,0,7,13,0,1,EA,2,1,2,0.7186140692965352,0.7128113389294068,9.31,3.62,2.56,1.03,0.06,0.4545163442294863,59.32,41.67,1
milleco01w,4,0,WAS,1076,413,55,127,86,1,0,0,0,0,0,0,EA,0,1,3,0.6961380676191824,0.6151152963901968,12.52,3.85,2.61,1.18,0.21,0.33043635238291724,86.79,48.42,0
milleco01w,5,0,WAS,637,160,35,63,43,0,51,0,2,2,0,1,EA,2,1,4,0.2974,0.308,4.85,1.91,1.3,0.55,0.09,0.691144268472781,77.78,35.0,0
milleco01w,6,0,WAS,500,153,24,59,44,0,0,0,0,0,0,0,EA,0,1,5,0.6041333333333334,0.5820615461596197,4.5,1.74,1.29,0.76,0.09,0.71443390634262,103.57,54.72,0
milleco01w,7,0,WAS,658,206,36,91,59,1,38,0,4,7,0,1,EA,2,1,6,0.712082262210797,0.49322421682506157,6.06,2.68,1.74,1.0,0.12,0.7111607142857144,77.55,52.05,0
milleco01w,8,0,WAS,455,120,20,49,25,0,0,0,0,0,0,0,EA,0,1,7,0.35863999999999996,0.39008,4.0,1.63,0.83,0.63,0.07,0.7815220972372571,72.41,46.67,0
milleco01w,9,0,WAS,710,179,46,85,47,0,0,0,0,0,0,0,EA,0,1,8,0.5840707964601769,0.5471103807176116,5.26,2.5,1.38,0.76,0.15,0.5452413890126381,53.45,49.21,0
milleco01w,10,0,ATL,407,131,20,50,33,0,13,0,1,0,0,1,EA,2,1,9,0.4426,0.49090000000000006,3.85,1.47,0.97,0.35,0.06,0.7243953571611187,45.16,37.84,0
milleke01w,2,0,CHA,225,55,11,28,14,0,8,0,0,0,0,1,EA,0,1,1,0.4474,0.40874692009855684,2.12,1.08,0.54,0.35,0.0,0.8918613050806645,100.0,64.29,0
milleke01w,3,0,CHA,554,211,31,68,49,0,13,0,1,3,0,1,EA,2,1,2,0.7711114444277786,0.7494151644419981,6.59,2.12,1.53,0.69,0.03,0.6636691127418278,85.19,58.97,0
milleke01w,4,0,CHA,523,189,20,53,47,0,23,0,1,2,0,1,EA,2,1,3,0.6692601499504881,0.6180127972956658,5.56,1.56,1.38,0.53,0.06,0.6520786053228801,57.14,45.45,0
milleke01w,5,0,IND,1096,348,28,108,106,3,0,0,0,0,0,0,EA,0,1,4,0.30473333333333336,0.3304,10.24,3.18,3.12,1.09,0.15,0.3170545398991699,56.76,51.85,1
milleke01w,6,0,IND,1057,348,26,86,81,1,155,0,5,13,0,1,EA,3,1,5,0.6738666666666666,0.6958969226920191,10.24,2.53,2.38,1.18,0.06,0.48970065204505037,79.25,51.85,0
milleke01w,7,0,PHO,814,296,41,144,94,0,0,0,0,0,0,0,WE,0,1,6,0.647814910025707,0.45494544174586415,10.96,5.33,3.48,1.04,0.22,0.5134598214285714,46.58,45.95,0
milleke01w,8,0,PHO,1040,321,47,168,156,1,297,1,18,18,0,1,WE,0,1,7,0.42832,0.46512,9.44,4.94,4.59,1.24,0.15,0.5043064903280463,54.65,50.0,0
milleke01w,9,0,PHO,945,283,50,148,135,0,0,0,0,0,0,0,WE,0,1,8,0.6698665066746662,0.6739249520679267,8.32,4.35,3.97,0.65,0.12,0.4593308166662759,30.95,39.39,0
milleke01w,10,0,MIN,675,150,19,74,67,0,0,0,0,0,0,0,WE,0,1,9,0.4362,0.47259999999999996,4.41,2.18,1.97,0.71,0.06,0.6262974893899882,52.0,46.43,0
millsta01w,1,0,WAS,295,130,39,80,9,1,21,0,3,7,0,1,EA,2,3,1,0.43810000000000004,0.7018026696023119,4.19,2.58,0.29,0.32,0.26,0.7212904604208952,48.65,25.35,0
millsta01w,2,0,WAS,319,64,40,105,6,0,0,0,0,0,0,0,EA,0,3,2,0.3333,0.3407250967969025,2.13,3.5,0.2,0.47,0.13,0.803587767878642,72.0,25.0,0
millsta01w,3,0,WAS,17,0,0,3,0,0,0,0,0,0,0,1,EA,2,3,3,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.9733155436957972,50.0,33.33,0
millsta01w,4,0,SAS,185,58,27,55,7,1,0,0,0,0,0,0,WE,0,3,4,0.5774508417032113,0.5589762163467342,2.0,1.9,0.24,0.14,0.07,0.8410099030328039,26.09,10.34,0
millsta01w,8,0,DET,51,15,10,18,2,0,0,0,0,0,0,1,EA,0,3,5,0.22856,0.2636,3.0,3.6,0.4,0.0,0.0,0.9599943521438321,0.0,0.0,0
miltode01w,1,0,LAS,983,378,55,194,68,3,136,2,10,14,1,1,WE,3,2,1,0.5154,0.7697812026971239,11.81,6.06,2.12,1.38,0.91,0.4212156820852473,108.96,58.87,0
miltode01w,2,0,LAS,938,330,71,169,68,0,226,10,11,22,0,1,WE,0,2,2,0.473,0.44852164730728616,10.31,5.28,2.12,1.53,0.91,0.47784733927281486,134.48,77.23,0
miltode01w,3,0,LAS,966,362,65,211,45,3,204,9,11,22,0,1,WE,0,2,3,0.7886605669716513,0.7862942066877666,11.31,6.59,1.41,1.56,1.09,0.3567978652434956,90.43,69.67,0
miltode01w,4,0,LAS,1086,416,59,220,64,3,338,13,20,40,1,1,WE,0,2,4,0.6490309803366814,0.6424000965833635,13.42,7.1,2.06,1.58,1.32,0.29977305549824634,113.92,82.57,0
miltode01w,5,0,LAS,604,186,35,90,31,1,0,0,0,0,0,1,WE,2,2,5,0.2919333333333333,0.32926666666666665,9.79,4.74,1.63,1.21,0.53,0.6229057391658603,68.75,52.38,0
miltode01w,6,0,WAS,1069,394,45,172,58,4,0,0,0,0,0,0,EA,0,2,6,0.6344,0.6579934951213411,11.94,5.21,1.76,1.73,0.55,0.3360748863860897,100.0,64.1,0
miltode01w,7,0,WAS,675,335,23,112,48,2,69,1,6,5,0,1,EA,2,2,7,0.724935732647815,0.5035198873636043,14.57,4.87,2.09,1.52,0.74,0.5597991071428571,77.61,59.77,0
miltode01w,8,0,WAS,1141,456,45,217,55,2,0,0,0,0,0,0,EA,0,2,8,0.30272000000000004,0.34808,13.41,6.38,1.62,1.53,1.12,0.0,74.38,84.11,0
miltode01w,9,0,LAS,1016,431,64,196,73,0,206,4,13,23,0,1,WE,3,2,9,0.7826608669566522,0.7667762256915914,13.9,6.32,2.35,1.1,0.58,0.3557879434453328,52.53,47.71,0
miltode01w,10,0,LAS,1043,338,51,157,71,1,190,1,13,14,0,1,WE,3,2,10,0.4379,0.47659999999999997,10.24,4.76,2.15,1.24,0.24,0.29725929334765044,66.22,58.33,0
mitchle01w,9,0,NYL,518,131,14,57,97,0,62,0,6,5,0,1,EA,3,1,1,0.6928153592320383,0.7265132840317721,3.85,1.68,2.85,0.5,0.09,0.7560786888320946,51.28,46.51,0
mitchle01w,10,0,NYL,436,80,8,41,76,0,0,0,0,0,0,0,EA,0,1,2,0.37,0.3897,2.35,1.21,2.24,0.26,0.06,0.7484788055427725,42.31,23.91,0
moeggli01w,7,0,CHI,277,58,27,46,17,0,0,0,0,0,0,0,EA,0,2,1,0.4724665133270194,0.3349172826469553,2.15,1.7,0.63,0.37,0.22,0.8416741071428572,106.67,114.29,0
moeggli01w,8,0,CHI,206,37,26,31,6,0,0,0,0,0,0,0,EA,0,2,2,0.34144,0.34256,1.61,1.35,0.26,0.13,0.09,0.9163175977785099,50.0,33.33,0
moisead01w,2,0,PHO,123,41,4,16,17,0,0,0,0,0,0,0,WE,0,1,1,0.44439999999999996,0.4369940161914818,5.86,2.29,2.43,0.86,0.0,0.9191909463038768,37.5,54.55,0
moisead01w,3,0,PHO,619,193,15,60,79,0,0,0,0,0,0,0,WE,0,1,2,0.6631168441577922,0.6973992018714738,6.03,1.88,2.47,0.94,0.09,0.5287791861240827,45.83,62.26,0
moisead01w,8,0,PHO,31,7,3,7,3,0,0,0,0,0,0,1,WE,0,1,3,0.4,0.47616,1.75,1.75,0.75,0.75,0.0,0.9764672659669601,30.0,150.0,0
montaan01w,10,0,MIN,169,35,15,26,19,0,0,0,0,0,0,0,WE,0,2,1,0.4583,0.47450000000000003,2.19,1.62,1.19,0.56,0.0,0.9055581121848955,75.0,52.94,0
montgre01w,10,0,MIN,764,306,15,66,72,0,0,0,0,0,0,0,WE,0,1,1,0.49200000000000005,0.5432,9.0,1.94,2.12,0.74,0.26,0.43641662831722655,51.52,91.89,0
mooreja01w,3,0,IND,128,42,9,29,3,0,6,0,0,3,0,1,EA,2,3,1,0.631618419079046,0.6543277831292142,2.33,1.61,0.17,0.28,0.06,0.8971314209472981,42.86,37.5,0
mooreje01w,6,1,CHA,49,3,1,5,2,1,0,0,0,0,0,0,EA,0,4,1,0.44439999999999996,0.4836127095321491,0.5,0.83,0.33,0.0,0.0,0.9818711717051967,0.0,0.0,0
mooreje01w,6,2,LAS,109,8,4,8,1,0,0,0,0,0,0,1,WE,2,4,2,0.6666666666666666,0.6254691018263698,0.53,0.53,0.07,0.27,0.0,0.97628927089508,80.0,19.05,0
mooreje01w,7,0,LAS,653,147,35,98,24,1,89,0,3,14,0,1,WE,3,4,3,0.586930050060885,0.4235304470256952,4.32,2.88,0.71,0.65,0.26,0.7607589285714286,110.71,39.24,0
mooreje01w,8,0,LAS,440,123,36,88,18,1,0,0,0,0,0,0,WE,0,4,4,0.31736000000000003,0.35272000000000003,4.24,3.03,0.62,0.21,0.21,0.7301030733750647,36.36,18.75,0
mooreje01w,9,0,LAS,309,39,17,45,17,0,52,0,3,8,0,1,WE,3,4,5,0.488375581220939,0.5336894001643385,1.39,1.61,0.61,0.14,0.18,0.8896339890736008,52.94,18.75,0
mooreje01w,10,0,IND,613,148,40,96,14,0,120,2,3,24,1,1,EA,0,4,6,0.4711,0.5239,4.77,3.1,0.45,0.61,0.19,0.7254691414838677,78.12,29.41,0
moorelo01w,6,0,NYL,182,22,4,27,19,0,1,0,0,0,0,1,EA,2,1,1,0.5217333333333334,0.5103827870903177,0.92,1.12,0.79,0.42,0.0,0.8944131594546533,40.0,83.33,0
